participant,list,unit,rep_of_unit,object,pair,trial,name,trial_type,expt,phase,condition,gonogo,cue,answer,name_dur_max,trial_start,trial_end,exitflag,response,rt,pas,jitter,max_alpha,rep,eyes_1,eyes_2,version,seed,rt_robo
29,1,2,14,117,135,1,plane,2,practice,name,CFS,go,present,NA,30,2690131.82381958,2690137.52736588,Return,plane,5.60083297640085,,7,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,117,135,1,plane,2,practice,noise,CFS,go,present,\ENTER,4,2690217.53754084,2690221.55004937,OK,NO RESPONSE,NaN,,7,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,117,135,1,plane,2,practice,noise,CFS,go,present,\ENTER,4,2690230.59573056,2690234.94843944,Return,Return,4.21587056061253,,7,1,2,0,0,68255c2,1622283041,0.2
29,1,2,14,117,135,1,plane,2,practice,study,CFS,go,present,j,NaN,2689886.57014452,2689892.25369649,OK,f,5.50758103327826,,10,0.6,1,0,0,68255c2,1622283041,0.2
29,1,2,14,117,135,1,plane,2,practice,study,CFS,go,present,j,NaN,2690025.54725457,2690026.00751417,CAUGHT,f,0.355355773121119,,10,0.6,2,0,0,68255c2,1622283041,0.2
29,1,2,14,34,4,2,chess board,12,practice,name,Not Studied,go,present,NA,30,2690137.65747362,2690141.93015024,Return,floor,4.16702541150153,,7,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,34,4,2,chess board,12,practice,noise,Not Studied,go,present,\ENTER,4,2690237.25990125,2690241.27240737,OK,NO RESPONSE,NaN,,11,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,34,4,2,chess board,12,practice,noise,Not Studied,go,present,\ENTER,4,2690250.49816009,2690255.52135219,Return,Return,4.87239758996293,,11,1,2,0,0,68255c2,1622283041,0.2
29,1,2,14,34,4,2,chess board,12,practice,study,Not Studied,go,present,f,NaN,2689896.01606308,2689904.08109869,OK,f,7.90903273504227,,3,0,1,0,0,68255c2,1622283041,0.2
29,1,2,14,34,4,2,chess board,12,practice,study,Not Studied,go,present,f,NaN,2690028.61918707,2690029.26957907,OK,j,0.507276167627424,,3,0,2,0,0,68255c2,1622283041,0.2
29,1,2,14,14,139,3,binoculars,13,practice,name,Not Studied,go,present,NA,30,2690142.06023262,2690150.34547874,Return,NO RESPONSE,8.17184258438647,,7,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,14,139,3,binoculars,13,practice,noise,Not Studied,go,present,\ENTER,4,2690258.05291042,2690262.02539528,OK,NO RESPONSE,NaN,,6,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,14,139,3,binoculars,13,practice,noise,Not Studied,go,present,\ENTER,4,2690264.20682663,2690266.65831909,Return,Return,2.29110677866265,,6,1,2,0,0,68255c2,1622283041,0.2
29,1,2,14,14,139,3,binoculars,13,practice,study,Not Studied,go,present,f,NaN,2689906.78284387,2689914.55767522,OK,f,7.66970898024738,,7,0,1,0,0,68255c2,1622283041,0.2
29,1,2,14,14,139,3,binoculars,13,practice,study,Not Studied,go,present,f,NaN,2690031.44094383,2690031.90122003,OK,f,0.333409700542688,,7,0,2,0,0,68255c2,1622283041,0.2
29,1,2,14,201,203,4,bellow,5,practice,name,CFS,nogo,present,NA,30,2690150.47554392,2690156.06904655,Return,bird,5.48426125571132,,8,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,201,203,4,bellow,5,practice,noise,CFS,nogo,present,z,4,2690268.96975918,2690272.97227567,OK,NO RESPONSE,NaN,,6,0,1,0,0,68255c2,1622283041,0.2
29,1,2,14,201,203,4,bellow,5,practice,noise,CFS,nogo,present,z,4,2690276.8546982,2690286.25059351,OK,NO RESPONSE,NaN,,6,0,2,0,0,68255c2,1622283041,0.2
29,1,2,14,201,203,4,bellow,5,practice,study,CFS,nogo,present,j,NaN,2689917.36948371,2689924.38379246,OK,f,6.85053392173722,,3,0.6,1,0,0,68255c2,1622283041,0.2
29,1,2,14,201,203,4,bellow,5,practice,study,CFS,nogo,present,j,NaN,2690036.16390401,2690044.31899712,OK,f,8.017792660743,,3,0.6,2,0,0,68255c2,1622283041,0.2
29,1,2,14,125,111,5,cork screw,6,practice,name,CFS,go,absent,NA,30,2690156.0927213,2690156.09902899,OK,NO RESPONSE,NaN,,3,0,1,0,0,68255c2,1622283041,0.2
29,1,2,14,125,111,5,cork screw,6,practice,noise,CFS,go,absent,\ENTER,4,2690288.483941,2690288.49199065,OK,NO RESPONSE,NaN,,1,1,1,0,0,68255c2,1622283041,0.2
29,1,2,14,125,111,5,cork screw,6,practice,noise,CFS,go,absent,\ENTER,4,2690290.96356468,2690295.41634814,Return,Return,4.33285279339179,,1,1,2,0,0,68255c2,1622283041,0.2
29,1,2,14,125,111,5,cork screw,6,practice,study,CFS,go,absent,j,NaN,2689926.98543891,2689931.62838948,OK,j,4.52219192683697,0,10,0.6,1,0,0,68255c2,1622283041,0.2
