participant,list,unit,rep_of_unit,object,pair,trial,name,trial_type,expt,phase,condition,gonogo,cue,answer,name_dur_max,trial_start,trial_end,exitflag,response,rt,pas,jitter,max_alpha,rep,eyes_1,eyes_2,seed,rt_robo
5,2,1,5,107,64,12,ring,7,visualRecollection,study,CFS,go,absent,j,NaN,1135018.47074548,1135021.59254902,OK,j,2.98284825822338,1!,2,0.6,1,0,0,1466375571,0.2
5,2,1,5,107,64,12,ring,7,visualRecollection,study,CFS,go,absent,j,NaN,1135131.85647117,1135135.25844728,OK,j,3.27846172521822,1!,2,0.6,2,0,0,1466375571,0.2
5,2,1,5,153,8,13,knife,15,visualRecollection,name,Not Studied,go,absent,NA,30,1135210.78910599,1135210.80224319,OK,NO RESPONSE,NaN,,6,0,1,0,0,1466375571,0.2
5,2,1,5,153,8,13,knife,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,1135358.88889295,1135358.89816985,OK,NO RESPONSE,NaN,,6,1,1,0,0,1466375571,0.2
5,2,1,5,153,8,13,knife,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,1135360.97932422,1135363.8109635,Return,Return,2.69411474582739,,6,1,2,0,0,1466375571,0.2
5,2,1,5,153,8,13,knife,15,visualRecollection,study,Not Studied,go,absent,f,NaN,1135025.67493521,1135030.02744466,OK,f,4.20215740753338,,3,0,1,0,0,1466375571,0.2
5,2,1,5,153,8,13,knife,15,visualRecollection,study,Not Studied,go,absent,f,NaN,1135139.14070326,1135141.97233107,OK,f,2.66586959455162,,3,0,2,0,0,1466375571,0.2
5,2,1,5,189,19,14,pen,10,visualRecollection,name,Not Studied,name,present,NA,30,1135210.95235074,1135213.9640904,Return,car,2.90588591829874,,7,1,1,0,0,1466375571,0.2
5,2,1,5,189,19,14,pen,10,visualRecollection,name,Not Studied,name,present,NA,30,1135370.8150384,1135376.00803904,Return,car,5.03377706580795,,7,1,2,0,0,1466375571,0.2
5,2,1,5,189,19,14,pen,10,visualRecollection,noise,Not Studied,name,present,NA,4,1135365.64204195,1135369.65437745,OK,NO RESPONSE,NaN,,1,1,1,0,0,1466375571,0.2
5,2,1,5,189,19,14,pen,10,visualRecollection,study,Not Studied,name,present,f,NaN,1135033.14925604,1135038.07208573,OK,j,4.77535785245709,,5,0,1,0,0,1466375571,0.2
5,2,1,5,189,19,14,pen,10,visualRecollection,study,Not Studied,name,present,f,NaN,1135144.40375459,1135147.52554847,OK,j,2.93842270271853,,5,0,2,0,0,1466375571,0.2
5,2,1,5,73,68,15,toothbrush,14,visualRecollection,name,Not Studied,nogo,present,NA,30,1135214.11415991,1135217.02587386,Return,NO RESPONSE,2.79992381413467,,6,1,1,0,0,1466375571,0.2
5,2,1,5,73,68,15,toothbrush,14,visualRecollection,noise,Not Studied,nogo,present,z,4,1135377.1687175,1135381.18103127,OK,NO RESPONSE,NaN,,11,0,1,0,0,1466375571,0.2
5,2,1,5,73,68,15,toothbrush,14,visualRecollection,noise,Not Studied,nogo,present,z,4,1135383.28227584,1135392.67773211,OK,NO RESPONSE,NaN,,11,0,2,0,0,1466375571,0.2
5,2,1,5,73,68,15,toothbrush,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,1135040.66361542,1135043.40518292,OK,j,2.58070340775885,,11,0,1,0,0,1466375571,0.2
5,2,1,5,73,68,15,toothbrush,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,1135150.49728913,1135153.70914391,OK,j,3.07647365285084,,11,0,2,0,0,1466375571,0.2
5,2,1,5,154,176,16,ladle,16,visualRecollection,name,Not Studied,go,absent,NA,30,1135217.07461489,1135217.0859531,OK,NO RESPONSE,NaN,,5,0,1,0,0,1466375571,0.2
5,2,1,5,154,176,16,ladle,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,1135394.73074183,1135394.73889557,OK,NO RESPONSE,NaN,,6,1,1,0,0,1466375571,0.2
5,2,1,5,154,176,16,ladle,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,1135396.78009773,1135399.23149645,Return,Return,2.33134045172483,,6,1,2,0,0,1466375571,0.2
5,2,1,5,154,176,16,ladle,16,visualRecollection,study,Not Studied,go,absent,f,NaN,1135046.4870104,1135050.26919025,OK,f,3.59690162073821,,10,0,1,0,0,1466375571,0.2
5,2,1,5,154,176,16,ladle,16,visualRecollection,study,Not Studied,go,absent,f,NaN,1135156.17052405,1135160.33301358,OK,j,4.05092367599718,,10,0,2,0,0,1466375571,0.2
5,2,1,5,121,61,17,mug,11,visualRecollection,name,Not Studied,go,present,NA,30,1135217.22597027,1135219.65738775,Return,pipe,2.32799449912272,,6,1,1,0,0,1466375571,0.2
5,2,1,5,121,61,17,mug,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,1135401.23271831,1135405.24500371,OK,NO RESPONSE,NaN,,7,1,1,0,0,1466375571,0.2
5,2,1,5,121,61,17,mug,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,1135407.04609868,1135409.49745122,Return,Return,2.34465212048963,,7,1,2,0,0,1466375571,0.2
5,2,1,5,121,61,17,mug,11,visualRecollection,study,Not Studied,go,present,f,NaN,1135052.7606248,1135055.97248018,OK,j,3.05095386039466,,9,0,1,0,0,1466375571,0.2
5,2,1,5,121,61,17,mug,11,visualRecollection,study,Not Studied,go,present,f,NaN,1135162.98451565,1135164.39534549,OK,f,1.30065397755243,,9,0,2,0,0,1466375571,0.2
5,3,1,5,147,146,1,hole punch,12,visualRecollection,name,Not Studied,go,present,NA,30,NaN,NaN,,,NaN,,4,1,1,0,0,1466375571,0.2
5,3,1,5,147,146,1,hole punch,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,8,1,1,0,0,1466375571,0.2
5,3,1,5,147,146,1,hole punch,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,8,1,2,0,0,1466375571,0.2
5,3,1,5,147,146,1,hole punch,12,visualRecollection,study,Not Studied,go,present,f,NaN,1135416.07131965,1135420.61390606,OK,f,4.41477887728252,,1,0,1,0,0,1466375571,0.2
5,3,1,5,147,146,1,hole punch,12,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,1,0,2,0,0,1466375571,0.2
5,3,1,5,11,103,2,bib,7,visualRecollection,name,CFS,go,absent,NA,30,NaN,NaN,,,NaN,,5,0,1,0,0,1466375571,0.2
5,3,1,5,11,103,2,bib,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,7,1,1,0,0,1466375571,0.2
5,3,1,5,11,103,2,bib,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,7,1,2,0,0,1466375571,0.2
5,3,1,5,11,103,2,bib,7,visualRecollection,study,CFS,go,absent,j,NaN,1135423.6657075,1135427.828092,OK,f,4.02008567564189,,6,0.6,1,0,0,1466375571,0.2
5,3,1,5,11,103,2,bib,7,visualRecollection,study,CFS,go,absent,j,NaN,NaN,NaN,,,NaN,,6,0.6,2,0,0,1466375571,0.2
5,3,1,5,97,151,3,scissors,5,visualRecollection,name,CFS,nogo,present,NA,30,NaN,NaN,,,NaN,,4,1,1,0,0,1466375571,0.2
5,3,1,5,97,151,3,scissors,5,visualRecollection,noise,CFS,nogo,present,z,4,NaN,NaN,,,NaN,,7,0,1,0,0,1466375571,0.2
5,3,1,5,97,151,3,scissors,5,visualRecollection,noise,CFS,nogo,present,z,4,NaN,NaN,,,NaN,,7,0,2,0,0,1466375571,0.2
5,3,1,5,97,151,3,scissors,5,visualRecollection,study,CFS,nogo,present,j,NaN,1135430.38963639,1135433.22120685,OK,j,2.71981292869896,1!,10,0.6,1,0,0,1466375571,0.2
5,3,1,5,97,151,3,scissors,5,visualRecollection,study,CFS,nogo,present,j,NaN,NaN,NaN,,,NaN,,10,0.6,2,0,0,1466375571,0.2
5,3,1,5,181,184,4,clipboard,3,visualRecollection,name,CFS,go,present,NA,30,NaN,NaN,,,NaN,,7,1,1,0,0,1466375571,0.2
5,3,1,5,181,184,4,clipboard,3,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,2,1,1,0,0,1466375571,0.2
5,3,1,5,181,184,4,clipboard,3,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,2,1,2,0,0,1466375571,0.2
5,3,1,5,181,184,4,clipboard,3,visualRecollection,study,CFS,go,present,j,NaN,1135437.21355689,1135440.90568247,OK,f,3.57544858707115,,1,0.6,1,0,0,1466375571,0.2
5,3,1,5,181,184,4,clipboard,3,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,1,0.6,2,0,0,1466375571,0.2
5,3,1,5,199,195,5,scroll,11,visualRecollection,name,Not Studied,go,present,NA,30,NaN,NaN,,,NaN,,1,1,1,0,0,1466375571,0.2
5,3,1,5,199,195,5,scroll,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,4,1,1,0,0,1466375571,0.2
5,3,1,5,199,195,5,scroll,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,4,1,2,0,0,1466375571,0.2
5,3,1,5,199,195,5,scroll,11,visualRecollection,study,Not Studied,go,present,f,NaN,1135443.53688124,1135447.69964575,OK,f,4.02776099182665,,5,0,1,0,0,1466375571,0.2
5,3,1,5,199,195,5,scroll,11,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,5,0,2,0,0,1466375571,0.2
5,3,1,5,15,145,6,boat,6,visualRecollection,name,CFS,go,absent,NA,30,NaN,NaN,,,NaN,,8,0,1,0,0,1466375571,0.2
5,3,1,5,15,145,6,boat,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,1,1,1,0,0,1466375571,0.2
5,3,1,5,15,145,6,boat,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,1,1,2,0,0,1466375571,0.2
5,3,1,5,15,145,6,boat,6,visualRecollection,study,CFS,go,absent,j,NaN,1135450.10104263,1135454.55357297,OK,f,4.31918062339537,,8,0.6,1,0,0,1466375571,0.2
5,3,1,5,15,145,6,boat,6,visualRecollection,study,CFS,go,absent,j,NaN,NaN,NaN,,,NaN,,8,0.6,2,0,0,1466375571,0.2
5,3,1,5,185,183,7,lock,14,visualRecollection,name,Not Studied,nogo,present,NA,30,NaN,NaN,,,NaN,,11,1,1,0,0,1466375571,0.2
5,3,1,5,185,183,7,lock,14,visualRecollection,noise,Not Studied,nogo,present,z,4,NaN,NaN,,,NaN,,10,0,1,0,0,1466375571,0.2
5,3,1,5,185,183,7,lock,14,visualRecollection,noise,Not Studied,nogo,present,z,4,NaN,NaN,,,NaN,,10,0,2,0,0,1466375571,0.2
5,3,1,5,185,183,7,lock,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,1135457.07507762,1135461.90785334,OK,j,4.68866312224418,,2,0,1,0,0,1466375571,0.2
5,3,1,5,185,183,7,lock,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,NaN,NaN,,,NaN,,2,0,2,0,0,1466375571,0.2
5,3,1,5,111,125,8,kid toy,17,visualRecollection,name,Not Studied,go,absent,NA,30,NaN,NaN,,,NaN,,9,0,1,0,0,1466375571,0.2
5,3,1,5,111,125,8,kid toy,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,10,1,1,0,0,1466375571,0.2
5,3,1,5,111,125,8,kid toy,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,10,1,2,0,0,1466375571,0.2
5,3,1,5,111,125,8,kid toy,17,visualRecollection,study,Not Studied,go,absent,f,NaN,1135464.50939251,1135465.34985865,OK,f,0.742085471516475,,5,0,1,0,0,1466375571,0.2
5,3,1,5,111,125,8,kid toy,17,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,5,0,2,0,0,1466375571,0.2
5,3,1,5,140,144,9,hammer,8,visualRecollection,name,CFS,go,absent,NA,30,NaN,NaN,,,NaN,,8,0,1,0,0,1466375571,0.2
5,3,1,5,140,144,9,hammer,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,9,1,1,0,0,1466375571,0.2
5,3,1,5,140,144,9,hammer,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,9,1,2,0,0,1466375571,0.2
5,3,1,5,140,144,9,hammer,8,visualRecollection,study,CFS,go,absent,j,NaN,1137928.3744062,1137929.69518931,ESCAPE,ESCAPE,1.16479834634811,,3,0.6,1,0,0,1466375571,0.2
5,3,1,5,140,144,9,hammer,8,visualRecollection,study,CFS,go,absent,j,NaN,NaN,NaN,,,NaN,,3,0.6,2,0,0,1466375571,0.2
5,3,1,5,196,200,10,faucet,10,visualRecollection,name,Not Studied,name,present,NA,30,NaN,NaN,,,NaN,,5,1,1,0,0,1466375571,0.2
5,3,1,5,196,200,10,faucet,10,visualRecollection,name,Not Studied,name,present,NA,30,NaN,NaN,,,NaN,,5,1,2,0,0,1466375571,0.2
5,3,1,5,196,200,10,faucet,10,visualRecollection,noise,Not Studied,name,present,NA,4,NaN,NaN,,,NaN,,3,1,1,0,0,1466375571,0.2
5,3,1,5,196,200,10,faucet,10,visualRecollection,study,Not Studied,name,present,f,NaN,NaN,NaN,,,NaN,,9,0,1,0,0,1466375571,0.2
5,3,1,5,196,200,10,faucet,10,visualRecollection,study,Not Studied,name,present,f,NaN,NaN,NaN,,,NaN,,9,0,2,0,0,1466375571,0.2
5,3,1,5,195,199,11,toilet,16,visualRecollection,name,Not Studied,go,absent,NA,30,NaN,NaN,,,NaN,,9,0,1,0,0,1466375571,0.2
5,3,1,5,195,199,11,toilet,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,7,1,1,0,0,1466375571,0.2
5,3,1,5,195,199,11,toilet,16,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,7,1,2,0,0,1466375571,0.2
5,3,1,5,195,199,11,toilet,16,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,8,0,1,0,0,1466375571,0.2
5,3,1,5,195,199,11,toilet,16,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,8,0,2,0,0,1466375571,0.2
5,3,1,5,29,86,12,candlestick,2,visualRecollection,name,CFS,go,present,NA,30,NaN,NaN,,,NaN,,9,1,1,0,0,1466375571,0.2
5,3,1,5,29,86,12,candlestick,2,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,1,1,1,0,0,1466375571,0.2
5,3,1,5,29,86,12,candlestick,2,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,1,1,2,0,0,1466375571,0.2
5,3,1,5,29,86,12,candlestick,2,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,3,0.6,1,0,0,1466375571,0.2
5,3,1,5,29,86,12,candlestick,2,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,3,0.6,2,0,0,1466375571,0.2
5,3,1,5,45,165,13,cutting board,4,visualRecollection,name,CFS,go,present,NA,30,NaN,NaN,,,NaN,,2,1,1,0,0,1466375571,0.2
5,3,1,5,45,165,13,cutting board,4,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,10,1,1,0,0,1466375571,0.2
5,3,1,5,45,165,13,cutting board,4,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,10,1,2,0,0,1466375571,0.2
5,3,1,5,45,165,13,cutting board,4,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,2,0.6,1,0,0,1466375571,0.2
5,3,1,5,45,165,13,cutting board,4,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,2,0.6,2,0,0,1466375571,0.2
5,3,1,5,18,39,14,box,1,visualRecollection,name,CFS,name,present,NA,30,NaN,NaN,,,NaN,,4,1,1,0,0,1466375571,0.2
5,3,1,5,18,39,14,box,1,visualRecollection,name,CFS,name,present,NA,30,NaN,NaN,,,NaN,,4,1,2,0,0,1466375571,0.2
5,3,1,5,18,39,14,box,1,visualRecollection,noise,CFS,name,present,NA,4,NaN,NaN,,,NaN,,3,1,1,0,0,1466375571,0.2
5,3,1,5,18,39,14,box,1,visualRecollection,study,CFS,name,present,j,NaN,NaN,NaN,,,NaN,,10,0.6,1,0,0,1466375571,0.2
5,3,1,5,18,39,14,box,1,visualRecollection,study,CFS,name,present,j,NaN,NaN,NaN,,,NaN,,10,0.6,2,0,0,1466375571,0.2
5,3,1,5,145,15,15,router,15,visualRecollection,name,Not Studied,go,absent,NA,30,NaN,NaN,,,NaN,,9,0,1,0,0,1466375571,0.2
5,3,1,5,145,15,15,router,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,10,1,1,0,0,1466375571,0.2
5,3,1,5,145,15,15,router,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,10,1,2,0,0,1466375571,0.2
5,3,1,5,145,15,15,router,15,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,2,0,1,0,0,1466375571,0.2
5,3,1,5,145,15,15,router,15,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,2,0,2,0,0,1466375571,0.2
5,3,1,5,30,69,16,cane,9,visualRecollection,name,CFS,nogo,absent,NA,30,NaN,NaN,,,NaN,,2,0,1,0,0,1466375571,0.2
5,3,1,5,30,69,16,cane,9,visualRecollection,noise,CFS,nogo,absent,z,4,NaN,NaN,,,NaN,,3,0,1,0,0,1466375571,0.2
5,3,1,5,30,69,16,cane,9,visualRecollection,noise,CFS,nogo,absent,z,4,NaN,NaN,,,NaN,,3,0,2,0,0,1466375571,0.2
5,3,1,5,30,69,16,cane,9,visualRecollection,study,CFS,nogo,absent,j,NaN,NaN,NaN,,,NaN,,4,0.6,1,0,0,1466375571,0.2
5,3,1,5,30,69,16,cane,9,visualRecollection,study,CFS,nogo,absent,j,NaN,NaN,NaN,,,NaN,,4,0.6,2,0,0,1466375571,0.2
5,3,1,5,161,163,17,pen,13,visualRecollection,name,Not Studied,go,present,NA,30,NaN,NaN,,,NaN,,9,1,1,0,0,1466375571,0.2
5,3,1,5,161,163,17,pen,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,11,1,1,0,0,1466375571,0.2
5,3,1,5,161,163,17,pen,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,11,1,2,0,0,1466375571,0.2
5,3,1,5,161,163,17,pen,13,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,4,0,1,0,0,1466375571,0.2
5,3,1,5,161,163,17,pen,13,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,4,0,2,0,0,1466375571,0.2
5,4,1,5,69,30,1,umbrella,1,visualRecollection,name,CFS,name,present,NA,30,NaN,NaN,,,NaN,,7,1,1,0,0,1466375571,0.2
5,4,1,5,69,30,1,umbrella,1,visualRecollection,name,CFS,name,present,NA,30,NaN,NaN,,,NaN,,7,1,2,0,0,1466375571,0.2
5,4,1,5,69,30,1,umbrella,1,visualRecollection,noise,CFS,name,present,NA,4,NaN,NaN,,,NaN,,9,1,1,0,0,1466375571,0.2
5,4,1,5,69,30,1,umbrella,1,visualRecollection,study,CFS,name,present,j,NaN,NaN,NaN,,,NaN,,8,0.6,1,0,0,1466375571,0.2
5,4,1,5,69,30,1,umbrella,1,visualRecollection,study,CFS,name,present,j,NaN,NaN,NaN,,,NaN,,8,0.6,2,0,0,1466375571,0.2
5,4,1,5,86,29,2,steering wheel,15,visualRecollection,name,Not Studied,go,absent,NA,30,NaN,NaN,,,NaN,,10,0,1,0,0,1466375571,0.2
5,4,1,5,86,29,2,steering wheel,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,2,1,1,0,0,1466375571,0.2
5,4,1,5,86,29,2,steering wheel,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,2,1,2,0,0,1466375571,0.2
5,4,1,5,86,29,2,steering wheel,15,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,1,0,1,0,0,1466375571,0.2
5,4,1,5,86,29,2,steering wheel,15,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,1,0,2,0,0,1466375571,0.2
5,4,1,5,123,62,3,helmet,2,visualRecollection,name,CFS,go,present,NA,30,NaN,NaN,,,NaN,,6,1,1,0,0,1466375571,0.2
5,4,1,5,123,62,3,helmet,2,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,7,1,1,0,0,1466375571,0.2
5,4,1,5,123,62,3,helmet,2,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,7,1,2,0,0,1466375571,0.2
5,4,1,5,123,62,3,helmet,2,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,5,0.6,1,0,0,1466375571,0.2
5,4,1,5,123,62,3,helmet,2,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,5,0.6,2,0,0,1466375571,0.2
5,4,1,5,99,56,4,saw,13,visualRecollection,name,Not Studied,go,present,NA,30,NaN,NaN,,,NaN,,2,1,1,0,0,1466375571,0.2
5,4,1,5,99,56,4,saw,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,6,1,1,0,0,1466375571,0.2
5,4,1,5,99,56,4,saw,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,6,1,2,0,0,1466375571,0.2
5,4,1,5,99,56,4,saw,13,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,6,0,1,0,0,1466375571,0.2
5,4,1,5,99,56,4,saw,13,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,6,0,2,0,0,1466375571,0.2
5,4,1,5,96,81,5,truck,3,visualRecollection,name,CFS,go,present,NA,30,NaN,NaN,,,NaN,,10,1,1,0,0,1466375571,0.2
5,4,1,5,96,81,5,truck,3,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,9,1,1,0,0,1466375571,0.2
5,4,1,5,96,81,5,truck,3,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,9,1,2,0,0,1466375571,0.2
5,4,1,5,96,81,5,truck,3,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,11,0.6,1,0,0,1466375571,0.2
5,4,1,5,96,81,5,truck,3,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,11,0.6,2,0,0,1466375571,0.2
5,4,1,5,31,47,6,cell phone,11,visualRecollection,name,Not Studied,go,present,NA,30,NaN,NaN,,,NaN,,4,1,1,0,0,1466375571,0.2
5,4,1,5,31,47,6,cell phone,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,6,1,1,0,0,1466375571,0.2
5,4,1,5,31,47,6,cell phone,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,NaN,NaN,,,NaN,,6,1,2,0,0,1466375571,0.2
5,4,1,5,31,47,6,cell phone,11,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,9,0,1,0,0,1466375571,0.2
5,4,1,5,31,47,6,cell phone,11,visualRecollection,study,Not Studied,go,present,f,NaN,NaN,NaN,,,NaN,,9,0,2,0,0,1466375571,0.2
5,4,1,5,68,73,7,vase,14,visualRecollection,name,Not Studied,nogo,present,NA,30,NaN,NaN,,,NaN,,3,1,1,0,0,1466375571,0.2
5,4,1,5,68,73,7,vase,14,visualRecollection,noise,Not Studied,nogo,present,z,4,NaN,NaN,,,NaN,,7,0,1,0,0,1466375571,0.2
5,4,1,5,68,73,7,vase,14,visualRecollection,noise,Not Studied,nogo,present,z,4,NaN,NaN,,,NaN,,7,0,2,0,0,1466375571,0.2
5,4,1,5,68,73,7,vase,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,NaN,NaN,,,NaN,,9,0,1,0,0,1466375571,0.2
5,4,1,5,68,73,7,vase,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,NaN,NaN,,,NaN,,9,0,2,0,0,1466375571,0.2
5,4,1,5,176,154,8,paper clip,6,visualRecollection,name,CFS,go,absent,NA,30,NaN,NaN,,,NaN,,8,0,1,0,0,1466375571,0.2
5,4,1,5,176,154,8,paper clip,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,4,1,1,0,0,1466375571,0.2
5,4,1,5,176,154,8,paper clip,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,NaN,NaN,,,NaN,,4,1,2,0,0,1466375571,0.2
5,4,1,5,176,154,8,paper clip,6,visualRecollection,study,CFS,go,absent,j,NaN,NaN,NaN,,,NaN,,5,0.6,1,0,0,1466375571,0.2
5,4,1,5,176,154,8,paper clip,6,visualRecollection,study,CFS,go,absent,j,NaN,NaN,NaN,,,NaN,,5,0.6,2,0,0,1466375571,0.2
5,4,1,5,37,112,9,comb,4,visualRecollection,name,CFS,go,present,NA,30,NaN,NaN,,,NaN,,1,1,1,0,0,1466375571,0.2
5,4,1,5,37,112,9,comb,4,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,11,1,1,0,0,1466375571,0.2
5,4,1,5,37,112,9,comb,4,visualRecollection,noise,CFS,go,present,\ENTER,4,NaN,NaN,,,NaN,,11,1,2,0,0,1466375571,0.2
5,4,1,5,37,112,9,comb,4,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,6,0.6,1,0,0,1466375571,0.2
5,4,1,5,37,112,9,comb,4,visualRecollection,study,CFS,go,present,j,NaN,NaN,NaN,,,NaN,,6,0.6,2,0,0,1466375571,0.2
5,4,1,5,126,167,10,stove,5,visualRecollection,name,CFS,nogo,present,NA,30,NaN,NaN,,,NaN,,5,1,1,0,0,1466375571,0.2
5,4,1,5,126,167,10,stove,5,visualRecollection,noise,CFS,nogo,present,z,4,NaN,NaN,,,NaN,,8,0,1,0,0,1466375571,0.2
5,4,1,5,126,167,10,stove,5,visualRecollection,noise,CFS,nogo,present,z,4,NaN,NaN,,,NaN,,8,0,2,0,0,1466375571,0.2
5,4,1,5,126,167,10,stove,5,visualRecollection,study,CFS,nogo,present,j,NaN,NaN,NaN,,,NaN,,1,0.6,1,0,0,1466375571,0.2
5,4,1,5,126,167,10,stove,5,visualRecollection,study,CFS,nogo,present,j,NaN,NaN,NaN,,,NaN,,1,0.6,2,0,0,1466375571,0.2
5,4,1,5,172,170,11,paint brush,17,visualRecollection,name,Not Studied,go,absent,NA,30,NaN,NaN,,,NaN,,11,0,1,0,0,1466375571,0.2
5,4,1,5,172,170,11,paint brush,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,5,1,1,0,0,1466375571,0.2
5,4,1,5,172,170,11,paint brush,17,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,NaN,NaN,,,NaN,,5,1,2,0,0,1466375571,0.2
5,4,1,5,172,170,11,paint brush,17,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,7,0,1,0,0,1466375571,0.2
5,4,1,5,172,170,11,paint brush,17,visualRecollection,study,Not Studied,go,absent,f,NaN,NaN,NaN,,,NaN,,7,0,2,0,0,1466375571,0.2
