participant,list,unit,rep_of_unit,object,pair,trial,name,trial_type,expt,phase,condition,gonogo,cue,answer,name_dur_max,trial_start,trial_end,exitflag,response,rt,pas,jitter,max_alpha,rep,eyes_1,eyes_2,version,seed,rt_robo
16,1,2,1,117,135,7,plane,6,practice,noise,CFS,go,absent,\ENTER,4,2444600.19826535,2444602.4596695,Return,Return,2.10960026737303,,8,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,117,135,7,plane,6,practice,study,CFS,go,absent,j,NaN,2443827.71410219,2443834.99867308,OK,f,7.14643583865836,,4,0.6,1,0,0,68255c2,1597654984,0.2
16,1,2,1,117,135,7,plane,6,practice,study,CFS,go,absent,j,NaN,2444090.10851875,2444100.16489135,OK,f,9.87400522595271,,4,0.6,2,0,0,68255c2,1597654984,0.2
16,1,2,1,112,37,8,rake,15,practice,name,Not Studied,go,absent,NA,30,2444378.33321018,2444378.33921633,OK,NO RESPONSE,NaN,,1,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,112,37,8,rake,15,practice,noise,Not Studied,go,absent,\ENTER,4,2444604.38285643,2444604.3908599,OK,NO RESPONSE,NaN,,7,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,112,37,8,rake,15,practice,noise,Not Studied,go,absent,\ENTER,4,2444606.34211225,2444608.32335247,Return,Return,1.82154274499044,,7,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,112,37,8,rake,15,practice,study,Not Studied,go,absent,f,NaN,2443837.82043044,2443845.19506034,OK,j,7.20749974576756,,5,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,112,37,8,rake,15,practice,study,Not Studied,go,absent,f,NaN,2444102.89658125,2444113.05294634,OK,j,10.0452356655151,,5,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,81,96,9,stroller,12,practice,name,Not Studied,go,present,NA,30,2444378.4693126,2444399.46245615,Return,stroller,20.8893779814243,,4,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,81,96,9,stroller,12,practice,noise,Not Studied,go,present,\ENTER,4,2444610.51468349,2444614.52724635,OK,NO RESPONSE,NaN,,5,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,81,96,9,stroller,12,practice,noise,Not Studied,go,present,\ENTER,4,2444617.54913719,2444619.25019416,Return,Return,1.59781843237579,,5,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,81,96,9,stroller,12,practice,study,Not Studied,go,present,f,NaN,2443847.7366429,2443862.23573691,OK,f,14.338432431221,,8,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,81,96,9,stroller,12,practice,study,Not Studied,go,present,f,NaN,2444116.49513619,2444127.41194299,OK,f,10.7659184187651,,8,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,34,4,10,chess board,16,practice,name,Not Studied,go,absent,NA,30,2444399.48707085,2444399.49249201,OK,NO RESPONSE,NaN,,11,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,34,4,10,chess board,16,practice,noise,Not Studied,go,absent,\ENTER,4,2444621.54436378,2444621.55164342,OK,NO RESPONSE,NaN,,10,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,34,4,10,chess board,16,practice,noise,Not Studied,go,absent,\ENTER,4,2444623.38279304,2444625.55417229,Return,Return,2.00396415358409,,10,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,34,4,10,chess board,16,practice,study,Not Studied,go,absent,f,NaN,2443865.25763469,2443878.73577328,OK,f,13.3525996101089,,4,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,34,4,10,chess board,16,practice,study,Not Studied,go,absent,f,NaN,2444129.51326451,2444140.52016201,OK,f,10.8751350389794,,4,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,125,111,11,cork screw,10,practice,name,Not Studied,name,present,NA,30,2444399.6225587,2444405.31611599,Return,arm,5.52786060981452,,6,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,125,111,11,cork screw,10,practice,name,Not Studied,name,present,NA,30,2444632.58856321,2444654.82253914,Return,arm,22.1245932993479,,6,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,125,111,11,cork screw,10,practice,noise,Not Studied,name,present,NA,4,2444627.41532035,2444631.42783221,OK,NO RESPONSE,NaN,,4,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,125,111,11,cork screw,10,practice,study,Not Studied,name,present,f,NaN,2443881.46778676,2443892.55475455,OK,f,10.9336954290047,,5,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,125,111,11,cork screw,10,practice,study,Not Studied,name,present,f,NaN,2444142.9416826,2444152.99798034,OK,f,9.87004680745304,,5,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,122,32,12,lure,14,practice,name,Not Studied,nogo,present,NA,30,2444405.44621226,2444414.75203437,Return,fish hook,9.19951167237014,,6,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,122,32,12,lure,14,practice,noise,Not Studied,nogo,present,z,4,2444655.98322366,2444659.99573551,OK,NO RESPONSE,NaN,,1,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,122,32,12,lure,14,practice,noise,Not Studied,nogo,present,z,4,2444661.87687669,2444671.27279554,OK,NO RESPONSE,NaN,,1,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,122,32,12,lure,14,practice,study,Not Studied,nogo,present,f,NaN,2443895.04630722,2443906.53350756,OK,f,11.3464512927458,,11,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,122,32,12,lure,14,practice,study,Not Studied,nogo,present,f,NaN,2444155.39949272,2444165.26567015,OK,f,9.75556416809559,,11,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,60,191,13,ethernet cable,13,practice,name,Not Studied,go,present,NA,30,2444414.88211525,2444419.32496485,Return,hose,4.3394768210128,,9,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,60,191,13,ethernet cable,13,practice,noise,Not Studied,go,present,\ENTER,4,2444673.55422934,2444677.56676776,OK,NO RESPONSE,NaN,,2,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,60,191,13,ethernet cable,13,practice,noise,Not Studied,go,present,\ENTER,4,2444679.53799572,2444681.04892635,Return,Return,1.34173886058852,,2,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,60,191,13,ethernet cable,13,practice,study,Not Studied,go,present,f,NaN,2443909.18516731,2443922.85377817,OK,j,13.5106855272315,,1,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,60,191,13,ethernet cable,13,practice,study,Not Studied,go,present,f,NaN,2444167.37699698,2444177.15312265,OK,f,9.625419001095,,1,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,39,18,14,mouse,1,practice,name,CFS,name,present,NA,30,2444419.45498272,2444425.26862704,Return,book,5.64631494879723,,5,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,39,18,14,mouse,1,practice,name,CFS,name,present,NA,30,2444688.06332866,2444692.76627279,Return,book,4.59971221908927,,5,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,39,18,14,mouse,1,practice,noise,CFS,name,present,NA,4,2444682.94011571,2444686.90261849,OK,NO RESPONSE,NaN,,1,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,39,18,14,mouse,1,practice,study,CFS,name,present,j,NaN,2443925.32528429,2443935.95194569,OK,j,10.4498585695401,1,6,0.6,1,0,0,68255c2,1597654984,0.2
16,1,2,1,39,18,14,mouse,1,practice,study,CFS,name,present,j,NaN,2444179.20441004,2444190.78165792,OK,f,11.4692920693196,,6,0.6,2,0,0,68255c2,1597654984,0.2
16,1,2,1,14,139,15,binoculars,17,practice,name,Not Studied,go,absent,NA,30,2444425.29350193,2444425.29865023,OK,NO RESPONSE,NaN,,3,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,14,139,15,binoculars,17,practice,noise,Not Studied,go,absent,\ENTER,4,2444693.81962028,2444693.82696723,OK,NO RESPONSE,NaN,,1,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,14,139,15,binoculars,17,practice,noise,Not Studied,go,absent,\ENTER,4,2444696.94893386,2444698.07960304,Return,Return,0.953928520902991,,1,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,14,139,15,binoculars,17,practice,study,Not Studied,go,absent,f,NaN,2443946.33846684,2443956.58488339,OK,f,10.0996194011532,,9,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,14,139,15,binoculars,17,practice,study,Not Studied,go,absent,f,NaN,2444199.26698439,2444212.17507536,OK,f,12.7656141570769,,9,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,40,88,16,cookie cutter,3,practice,name,CFS,go,present,NA,30,2444425.42872416,2444430.30178733,Return,paper,4.76832021353766,,1,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,40,88,16,cookie cutter,3,practice,noise,CFS,go,present,\ENTER,4,2444704.18343411,2444708.19594565,OK,NO RESPONSE,NaN,,1,1,1,0,0,68255c2,1597654984,0.2
16,1,2,1,40,88,16,cookie cutter,3,practice,noise,CFS,go,present,\ENTER,4,2444710.23722562,2444711.83822763,Return,Return,1.48090985091403,,1,1,2,0,0,68255c2,1597654984,0.2
16,1,2,1,40,88,16,cookie cutter,3,practice,study,CFS,go,present,j,NaN,2443959.29659224,2443970.76376716,OK,f,11.3327700872906,,2,0.6,1,0,0,68255c2,1597654984,0.2
16,1,2,1,40,88,16,cookie cutter,3,practice,study,CFS,go,present,j,NaN,2444214.3664088,2444230.8867984,OK,f,16.417133548297,,2,0.6,2,0,0,68255c2,1597654984,0.2
16,1,2,1,201,203,17,bellow,9,practice,name,CFS,nogo,absent,NA,30,2444430.32708842,2444430.33180629,OK,NO RESPONSE,NaN,,2,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,201,203,17,bellow,9,practice,noise,CFS,nogo,absent,z,4,2444714.20176466,2444714.20972436,OK,NO RESPONSE,NaN,,8,0,1,0,0,68255c2,1597654984,0.2
16,1,2,1,201,203,17,bellow,9,practice,noise,CFS,nogo,absent,z,4,2444717.26162661,2444726.65751105,OK,NO RESPONSE,NaN,,8,0,2,0,0,68255c2,1597654984,0.2
16,1,2,1,201,203,17,bellow,9,practice,study,CFS,nogo,absent,j,NaN,2443975.20655527,2443988.56494702,OK,f,13.2378465165384,,7,0.6,1,0,0,68255c2,1597654984,0.2
16,1,2,1,201,203,17,bellow,9,practice,study,CFS,nogo,absent,j,NaN,2444233.76860516,2444249.88870999,OK,j,16.0060016196221,1,7,0.6,2,0,0,68255c2,1597654984,0.2
16,2,2,1,189,19,1,pen,4,visualRecollection,name,CFS,go,present,NA,30,2445208.93977734,2445229.48266177,Return,door nob,20.4310722290538,,11,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,189,19,1,pen,4,visualRecollection,noise,CFS,go,present,\ENTER,4,2445331.13633635,2445335.14885303,OK,NO RESPONSE,NaN,,3,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,189,19,1,pen,4,visualRecollection,noise,CFS,go,present,\ENTER,4,2445339.40152415,2445341.47280617,Return,Return,1.92339249234647,,3,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,189,19,1,pen,4,visualRecollection,study,CFS,go,present,j,NaN,2444751.63318824,2444759.59815741,OK,f,7.85043672705069,,11,0.6,1,0,0,68255c2,1597654984,0.2
16,2,2,1,189,19,1,pen,4,visualRecollection,study,CFS,go,present,j,NaN,2444970.01003973,2444978.16515306,OK,f,8.05395511351526,,11,0.6,2,0,0,68255c2,1597654984,0.2
16,2,2,1,137,28,2,flask,15,visualRecollection,name,Not Studied,go,absent,NA,30,2445229.50815726,2445229.51264874,OK,NO RESPONSE,NaN,,1,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,137,28,2,flask,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,2445343.87808408,2445343.88432718,OK,NO RESPONSE,NaN,,6,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,137,28,2,flask,15,visualRecollection,noise,Not Studied,go,absent,\ENTER,4,2445345.83555357,2445347.34649385,Return,Return,1.4089163732715,,6,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,137,28,2,flask,15,visualRecollection,study,Not Studied,go,absent,f,NaN,2444762.64972612,2444772.13601548,OK,f,9.36923740524799,,8,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,137,28,2,flask,15,visualRecollection,study,Not Studied,go,absent,f,NaN,2444980.67670851,2444994.3452759,OK,j,13.5144999651238,,8,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,85,25,3,foot stool,14,visualRecollection,name,Not Studied,nogo,present,NA,30,2445229.64273686,2445232.4945491,Return,screw,2.74389567691833,,4,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,85,25,3,foot stool,14,visualRecollection,noise,Not Studied,nogo,present,z,4,2445349.25769566,2445353.27021415,OK,NO RESPONSE,NaN,,9,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,85,25,3,foot stool,14,visualRecollection,noise,Not Studied,nogo,present,z,4,2445355.33150656,2445364.72738949,OK,NO RESPONSE,NaN,,9,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,85,25,3,foot stool,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,2444774.52751077,2444782.02220506,OK,j,7.34694813285023,,1,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,85,25,3,foot stool,14,visualRecollection,study,Not Studied,nogo,present,f,NaN,2444996.80681715,2445004.77180564,OK,j,7.80788327241316,,1,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,107,64,4,ring,1,visualRecollection,name,CFS,name,present,NA,30,2445232.62460251,2445241.33006343,Return,plate,8.59356993902475,,10,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,107,64,4,ring,1,visualRecollection,name,CFS,name,present,NA,30,2445371.96192535,2445377.47540537,Return,plate,5.40894625615329,,10,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,107,64,4,ring,1,visualRecollection,noise,CFS,name,present,NA,4,2445366.7886834,2445370.80120793,OK,NO RESPONSE,NaN,,1,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,107,64,4,ring,1,visualRecollection,study,CFS,name,present,j,NaN,2444786.00471122,2444798.15231823,OK,f,12.0208953437395,,10,0.6,1,0,0,68255c2,1597654984,0.2
16,2,2,1,107,64,4,ring,1,visualRecollection,study,CFS,name,present,j,NaN,2445007.42346569,2445014.91817145,OK,f,7.31866569211707,,10,0.6,2,0,0,68255c2,1597654984,0.2
16,2,2,1,193,198,5,razor,12,visualRecollection,name,Not Studied,go,present,NA,30,2445241.46013223,2445252.38698811,Return,desk,10.821452492848,,3,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,193,198,5,razor,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,2445378.6361074,2445382.64862498,OK,NO RESPONSE,NaN,,6,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,193,198,5,razor,12,visualRecollection,noise,Not Studied,go,present,\ENTER,4,2445385.74056419,2445387.34156017,Return,Return,1.41382560925558,,6,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,193,198,5,razor,12,visualRecollection,study,Not Studied,go,present,f,NaN,2444801.4143641,2444813.46191403,OK,j,11.8983736196533,,7,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,193,198,5,razor,12,visualRecollection,study,Not Studied,go,present,f,NaN,2445018.61047849,2445026.67553342,OK,j,7.94707750435919,,7,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,157,33,6,axe,7,visualRecollection,name,CFS,go,absent,NA,30,2445252.41081982,2445252.41705386,OK,NO RESPONSE,NaN,,4,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,157,33,6,axe,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,2445389.76500231,2445389.77307702,OK,NO RESPONSE,NaN,,4,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,157,33,6,axe,7,visualRecollection,noise,CFS,go,absent,\ENTER,4,2445392.50480434,2445394.38563493,Return,Return,1.72927482239902,,4,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,157,33,6,axe,7,visualRecollection,study,CFS,go,absent,j,NaN,2444816.11357951,2444824.83904231,OK,j,8.59858210477978,1,8,0.6,1,0,0,68255c2,1597654984,0.2
16,2,2,1,157,33,6,axe,7,visualRecollection,study,CFS,go,absent,j,NaN,2445029.30716352,2445043.25593469,OK,j,13.8253761995584,1,8,0.6,2,0,0,68255c2,1597654984,0.2
16,2,2,1,73,68,7,toothbrush,8,visualRecollection,name,CFS,go,absent,NA,30,2445252.4407917,2445252.44702785,OK,NO RESPONSE,NaN,,1,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,73,68,7,toothbrush,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,2445396.14894147,2445396.15707805,OK,NO RESPONSE,NaN,,11,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,73,68,7,toothbrush,8,visualRecollection,noise,CFS,go,absent,\ENTER,4,2445397.98823643,2445400.24965205,Return,Return,2.14955904707313,,11,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,73,68,7,toothbrush,8,visualRecollection,study,CFS,go,absent,j,NaN,2444830.81278798,2444839.44819932,OK,j,8.49063414661214,1,4,0.6,1,0,0,68255c2,1597654984,0.2
16,2,2,1,73,68,7,toothbrush,8,visualRecollection,study,CFS,go,absent,j,NaN,2445047.42854487,2445057.4848399,OK,j,9.951405685395,1,4,0.6,2,0,0,68255c2,1597654984,0.2
16,2,2,1,113,76,8,radio,13,visualRecollection,name,Not Studied,go,present,NA,30,2445252.57710571,2445256.96988384,Return,chair ,4.21625209553167,,6,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,113,76,8,radio,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,2445402.07079183,2445406.0833079,OK,NO RESPONSE,NaN,,8,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,113,76,8,radio,13,visualRecollection,noise,Not Studied,go,present,\ENTER,4,2445407.85442141,2445409.45542251,Return,Return,1.45886386698112,,8,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,113,76,8,radio,13,visualRecollection,study,Not Studied,go,present,f,NaN,2444843.50074118,2444850.70525687,OK,f,7.10595697676763,,10,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,113,76,8,radio,13,visualRecollection,study,Not Studied,go,present,f,NaN,2445060.3866603,2445070.7331448,OK,f,10.1845500324853,,10,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,43,44,9,crayon,11,visualRecollection,name,Not Studied,go,present,NA,30,2445257.09995143,2445261.11247113,Return,paper,3.90103620989248,,2,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,43,44,9,crayon,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,2445411.22653058,2445415.23904726,OK,NO RESPONSE,NaN,,4,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,43,44,9,crayon,11,visualRecollection,noise,Not Studied,go,present,\ENTER,4,2445417.05022248,2445418.93101714,Return,Return,1.73455925425515,,4,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,43,44,9,crayon,11,visualRecollection,study,Not Studied,go,present,f,NaN,2444852.96668064,2444859.9810567,OK,j,6.91167268715799,,6,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,43,44,9,crayon,11,visualRecollection,study,Not Studied,go,present,f,NaN,2445073.66498478,2445080.77943482,OK,j,6.96169745363295,,6,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,28,137,10,candle,6,visualRecollection,name,CFS,go,absent,NA,30,2445261.13642871,2445261.14247651,OK,NO RESPONSE,NaN,,8,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,28,137,10,candle,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,2445420.47471052,2445420.48229231,OK,NO RESPONSE,NaN,,2,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,28,137,10,candle,6,visualRecollection,noise,CFS,go,absent,\ENTER,4,2445422.40354229,2445423.43417974,Return,Return,0.877018260769546,,2,1,2,0,0,68255c2,1597654984,0.2
16,2,2,1,28,137,10,candle,6,visualRecollection,study,CFS,go,absent,j,NaN,2444862.6927734,2444873.79972798,OK,f,10.936822259333,,8,0.6,1,0,0,68255c2,1597654984,0.2
16,2,2,1,28,137,10,candle,6,visualRecollection,study,CFS,go,absent,j,NaN,2445083.54117296,2445091.79634367,OK,j,8.08486663969234,1,8,0.6,2,0,0,68255c2,1597654984,0.2
16,2,2,1,121,61,11,mug,5,visualRecollection,name,CFS,nogo,present,NA,30,2445261.27260025,2445267.13621832,Return,coffee pot,5.70410291245207,,8,1,1,0,0,68255c2,1597654984,0.2
16,2,2,1,121,61,11,mug,5,visualRecollection,noise,CFS,nogo,present,z,4,2445425.09524081,2445429.10773848,OK,NO RESPONSE,NaN,,6,0,1,0,0,68255c2,1597654984,0.2
16,2,2,1,121,61,11,mug,5,visualRecollection,noise,CFS,nogo,present,z,4,2445430.9288852,2445440.32476209,OK,NO RESPONSE,NaN,,6,0,2,0,0,68255c2,1597654984,0.2
16,2,2,1,121,61,11,mug,5,visualRecollection,study,CFS,nogo,present,j,NaN,2444875.93106725,2444886.08742841,OK,j,9.99381515942514,1,6,0.6,1,0,0,68255c2,1597654984,0.2
